"route_short_name","route_long_name","route_id","total_schedule_duration","date","month","n","n_on_time","n_early","n_late","otp","log_x1","mae_ratio","sd_mae_ratio","1 - normalised mae ratio","log_I_hat","I_hat"
"PJ01","Terminal Taman Medan ~ Stesen LRT Taman Jaya","P0010",61.4666666666667,2025-07-22,"2025-07",979,828,105,46,0.8458,-0.1675,0.1407,0.119157542608407,0.8593,-0.2903,0.748
"PJ01","Terminal Taman Medan ~ Stesen LRT Taman Jaya","P0010",61.5333333333333,2025-08-11,"2025-08",967,795,133,39,0.8221,-0.1959,0.124,0.0858129513479616,0.876,-0.3069,0.7357
"PJ01","Terminal Taman Medan ~ Stesen LRT Taman Jaya","P0010",61.5333333333333,2025-09-11,"2025-09",868,729,100,39,0.8399,-0.1745,0.1265,1.2731875846223,0.8735,-0.2868,0.7507
"PJ01","Terminal Taman Medan ~ Stesen LRT Taman Jaya","P0010",59.1166666666667,2025-10-03,"2025-10",375,333,37,5,0.888,-0.1188,0.147,0.201888918774185,0.853,-0.246,0.7819
"PJ01","Terminal Taman Medan ~ Stesen LRT Taman Jaya","P0010",32.3,2025-11-05,"2025-11",56,50,0,6,0.8929,-0.1133,0.1044,0.196172653547838,0.8956,-0.2096,0.8109
"PJ02","Stesen LRT Taman Jaya ~ PPUM via SS2 PJ","P0020",36.35,2025-07-22,"2025-07",590,514,73,3,0.8712,-0.1379,0.0473,0.0118666620405314,0.9527,-0.2093,0.8112
"PJ02","Stesen LRT Taman Jaya ~ PPUM via SS2 PJ","P0020",36.35,2025-08-21,"2025-08",641,557,74,10,0.869,-0.1405,0.0346,0.0169550470081218,0.9654,-0.2081,0.8121
"PJ02","Stesen LRT Taman Jaya ~ PPUM via SS2 PJ","P0020",36.35,2025-09-02,"2025-09",343,298,42,3,0.8688,-0.1406,0.0276,0.0408102995021422,0.9724,-0.2068,0.8132
"PJ02","Stesen LRT Taman Jaya ~ PPUM via SS2 PJ","P0020",34.1666666666667,2025-10-03,"2025-10",200,174,21,5,0.87,-0.1393,0.0781,0.122708528635951,0.9219,-0.2224,0.8006
"PJ03","Stesen LRT Taman Bahagia ~ SS6 Kelana Park View","P0030",39.2666666666667,2025-07-07,"2025-07",415,292,122,1,0.7036,-0.3515,0.081,0.00714793151206598,0.919,-0.4399,0.6441
"PJ03","Stesen LRT Taman Bahagia ~ SS6 Kelana Park View","P0030",39.2666666666667,2025-08-27,"2025-08",412,280,132,0,0.6796,-0.3862,0.0761,0.00632476237084201,0.9239,-0.4731,0.6231
"PJ03","Stesen LRT Taman Bahagia ~ SS6 Kelana Park View","P0030",39.2666666666667,2025-09-18,"2025-09",368,253,115,0,0.6875,-0.3747,0.0889,0.0327334218970597,0.9111,-0.4673,0.6267
"PJ03","Stesen LRT Taman Bahagia ~ SS6 Kelana Park View","P0030",38.6166666666667,2025-10-02,"2025-10",165,115,50,0,0.697,-0.361,0.0731,0.0189891196917252,0.9269,-0.4462,0.6401
"PJ04","Stesen LRT Taman Bahagia ~ Kg Tunku via SS3","P0040",34.3,2025-07-14,"2025-07",423,418,1,4,0.9882,-0.0119,0.0233,0.0100346179455051,0.9767,-0.0746,0.9281
"PJ04","Stesen LRT Taman Bahagia ~ Kg Tunku via SS3","P0040",34.3,2025-08-14,"2025-08",609,600,4,5,0.9852,-0.0149,0.0073,0.0138577174647679,0.9927,-0.0757,0.9271
"PJ04","Stesen LRT Taman Bahagia ~ Kg Tunku via SS3","P0040",34.0166666666667,2025-09-12,"2025-09",463,455,3,5,0.9827,-0.0174,0.0276,0.585912623799208,0.9724,-0.0815,0.9217
"PJ04","Stesen LRT Taman Bahagia ~ Kg Tunku via SS3","P0040",31.1,2025-10-02,"2025-10",175,173,2,0,0.9886,-0.0115,6e-04,0.0577324889276201,0.9994,-0.0716,0.9309
"PJ05","Bandar Utama ~ Stesen LRT Taman Bahagia","P0050",27.1,2025-07-21,"2025-07",370,342,3,25,0.9243,-0.0787,0.224,0.0840686344390266,0.776,-0.2833,0.7533
"PJ05","Bandar Utama ~ Stesen LRT Taman Bahagia","P0050",26.7666666666667,2025-08-26,"2025-08",487,452,6,29,0.9281,-0.0746,0.1815,0.186477521178189,0.8185,-0.232,0.7929
"PJ05","Bandar Utama ~ Stesen LRT Taman Bahagia","P0050",27.1,2025-09-18,"2025-09",356,331,8,17,0.9298,-0.0728,0.1072,0.19968210963702,0.8928,-0.1701,0.8436
"PJ05","Bandar Utama ~ Stesen LRT Taman Bahagia","P0050",25.9333333333333,2025-10-30,"2025-10",56,53,2,1,0.9464,-0.0551,0.0757,0.64616421241954,0.9243,-0.1357,0.8731
"PJ06","Bandar Utama ~ Damansara Damai","P0060",34.5166666666667,2025-07-14,"2025-07",399,385,0,14,0.9649,-0.0357,0.0739,0.160192326601421,0.9261,-0.1148,0.8915
"PJ06","Bandar Utama ~ Damansara Damai","P0060",34.5166666666667,2025-08-01,"2025-08",260,253,0,7,0.9731,-0.0273,0.114,0.0498028073410287,0.886,-0.1282,0.8797
"PJ06","Bandar Utama ~ Damansara Damai","P0060",34.5166666666667,2025-09-02,"2025-09",308,294,0,14,0.9545,-0.0465,0.1288,4.65248909824818,0.8712,-0.1578,0.854
"PJ06","Bandar Utama ~ Damansara Damai","P0060",25.0333333333333,2025-10-15,"2025-10",66,64,0,2,0.9697,-0.0308,0.0437,1.0708833939285,0.9563,-0.0992,0.9056
"PJ06","Bandar Utama ~ Damansara Damai","P0060",25.9666666666667,2025-11-03,"2025-11",83,80,0,3,0.9639,-0.0368,0.0775,NA,0.9225,-0.1176,0.8891
"P101","Kompleks F ~ Presint 5","P1010",44.2833333333333,2025-07-31,"2025-07",154,137,6,11,0.8896,-0.117,14.4036,5.88832806335547,0,NA,0
"P101","Kompleks F ~ Presint 5","P1010",21.7166666666667,2025-08-29,"2025-08",20,16,1,3,0.8,-0.2231,20.2875,12.9040401293733,0,NA,0
"P101","Kompleks F ~ Presint 5","P1010",25.4833333333333,2025-09-30,"2025-09",74,71,1,2,0.9595,-0.0414,10.4427,9.17241776234206,0,NA,0
"P101","Kompleks F ~ Presint 5","P1010",32.35,2025-10-31,"2025-10",115,110,3,2,0.9565,-0.0445,3.7617,5.08794064503321,0,NA,0
"P101","Kompleks F ~ Presint 5","P1010",40.15,2025-11-28,"2025-11",105,95,3,7,0.9048,-0.1001,6.1395,4.95677111346607,0,NA,0
"P102","Presint 11 ~ Kompleks E","P1020",51.6666666666667,2025-07-21,"2025-07",273,195,77,1,0.7143,-0.3365,0.1055,0.100197746379081,0.8945,-0.4379,0.6454
"P102","Presint 11 ~ Kompleks E","P1020",51.4166666666667,2025-08-25,"2025-08",234,167,67,0,0.7137,-0.3373,0.0942,0.0307157218933329,0.9058,-0.4321,0.6491
"P102","Presint 11 ~ Kompleks E","P1020",50.1166666666667,2025-09-23,"2025-09",248,177,68,3,0.7137,-0.3373,0.135,0.0463116961750957,0.865,-0.4591,0.6319
"P102","Presint 11 ~ Kompleks E","P1020",48.5833333333333,2025-10-14,"2025-10",168,124,42,2,0.7381,-0.3037,0.138,0.0245819069950879,0.862,-0.4272,0.6523
"P102","Presint 11 ~ Kompleks E","P1020",52.6833333333333,2025-11-10,"2025-11",228,160,67,1,0.7018,-0.3542,0.0843,0.290194957456764,0.9157,-0.4444,0.6412
"P103","Presint 14 via Alamanda ~ Kompleks E","P1030",45.2,2025-07-30,"2025-07",416,332,59,25,0.7981,-0.2256,4.1517,3.39519297786687,0,NA,0
"P103","Presint 14 via Alamanda ~ Kompleks E","P1030",45.9333333333334,2025-08-28,"2025-08",222,180,29,13,0.8108,-0.2097,6.8517,4.97051827332686,0,NA,0
"P103","Presint 14 via Alamanda ~ Kompleks E","P1030",44.8,2025-09-29,"2025-09",166,124,34,8,0.747,-0.2917,0.3792,3.45004805864036,0.6208,-0.7525,0.4712
"P103","Presint 14 via Alamanda ~ Kompleks E","P1030",40.85,2025-10-09,"2025-10",83,59,21,3,0.7108,-0.3413,0.2769,0.619935991267162,0.7231,-0.6227,0.5365
"P103","Presint 14 via Alamanda ~ Kompleks E","P1030",45.9333333333334,2025-11-20,"2025-11",291,227,45,19,0.7801,-0.2484,0.5651,1.41617490514355,0.4349,-1.1744,0.309
"P104","Dataran Gemilang ~ PICC via Presint 5","P1040",13.2666666666667,2025-07-30,"2025-07",164,150,0,14,0.9146,-0.0892,1.074,11.5743705630138,0,NA,0
"P104","Dataran Gemilang ~ PICC via Presint 5","P1040",13.2666666666667,2025-08-29,"2025-08",165,149,1,15,0.903,-0.102,1.9067,10.881112341598,0,NA,0
"P104","Dataran Gemilang ~ PICC via Presint 5","P1040",13.2666666666667,2025-09-26,"2025-09",85,75,0,10,0.8824,-0.1252,16.4202,7.07451218890433,0,NA,0
"P104","Dataran Gemilang ~ PICC via Presint 5","P1040",12.9666666666667,2025-10-31,"2025-10",24,21,0,3,0.875,-0.1335,2.1632,22.9969736396108,0,NA,0
"P104","Dataran Gemilang ~ PICC via Presint 5","P1040",13.2666666666667,2025-11-28,"2025-11",97,86,0,11,0.8866,-0.1204,10.2512,10.8987479833542,0,NA,0
"P105","Dataran Gemilang ~ Kompleks ABCDE","P1050",43.2666666666667,2025-07-31,"2025-07",306,277,10,19,0.9052,-0.0996,11.5544,32.0058991802803,0,NA,0
"P105","Dataran Gemilang ~ Kompleks ABCDE","P1050",40.5333333333333,2025-08-29,"2025-08",210,193,8,9,0.919,-0.0844,7.348,10.9675189669271,0,NA,0
"P105","Dataran Gemilang ~ Kompleks ABCDE","P1050",35.3833333333333,2025-09-30,"2025-09",61,58,1,2,0.9508,-0.0504,1.4541,10.244005025279,0,NA,0
"P105","Dataran Gemilang ~ Kompleks ABCDE","P1050",13.9,2025-10-27,"2025-10",22,21,0,1,0.9545,-0.0465,3.9132,9.7285339172259,0,NA,0
"P105","Dataran Gemilang ~ Kompleks ABCDE","P1050",40.0166666666667,2025-11-28,"2025-11",113,103,4,6,0.9115,-0.0927,1.2356,32.2937301479302,0,NA,0
"P106","Presint 4 ~ Kompleks E","P1060",42.45,2025-07-31,"2025-07",175,171,2,2,0.9771,-0.0231,57.9307,25.0551700019489,0,NA,0
"P106","Presint 4 ~ Kompleks E","P1060",40.4,2025-08-29,"2025-08",64,61,0,3,0.9531,-0.048,114.706,32.2400928667626,0,NA,0
"P106","Presint 4 ~ Kompleks E","P1060",43.6166666666667,2025-09-30,"2025-09",109,103,4,2,0.945,-0.0566,4.4369,16.975872911567,0,NA,0
"P106","Presint 4 ~ Kompleks E","P1060",28.6,2025-10-29,"2025-10",101,98,1,2,0.9703,-0.0302,0.0403,21.0291205273427,0.9597,-0.0973,0.9073
"P106","Presint 4 ~ Kompleks E","P1060",43.2833333333333,2025-11-28,"2025-11",264,258,4,2,0.9773,-0.023,3.1176,17.9570298670175,0,NA,0
"P108","Terminal Putrajaya Sentral ~ Kompleks ABCDE","P1080",37.5,2025-07-16,"2025-07",211,192,19,0,0.91,-0.0944,0.084,0.464431225778652,0.916,-0.1796,0.8356
"P108","Terminal Putrajaya Sentral ~ Kompleks ABCDE","P1080",37.5,2025-08-15,"2025-08",154,140,12,2,0.9091,-0.0953,0.0977,0.114165739794639,0.9023,-0.1878,0.8288
"P108","Terminal Putrajaya Sentral ~ Kompleks ABCDE","P1080",19.8833333333333,2025-09-25,"2025-09",50,45,3,2,0.9,-0.1054,0.1047,1.82090812734616,0.8953,-0.2018,0.8173
"P108","Terminal Putrajaya Sentral ~ Kompleks ABCDE","P1080",36.5166666666667,2025-10-22,"2025-10",128,115,10,3,0.8984,-0.1071,0.1055,0.0646264110767263,0.8945,-0.2041,0.8154
"P108","Terminal Putrajaya Sentral ~ Kompleks ABCDE","P1080",37.5,2025-11-17,"2025-11",255,228,23,4,0.8941,-0.1119,0.0786,0.0355160427365813,0.9214,-0.1948,0.823
"DS01(AM)","Stesen LRT Ampang ~ KLCC via AKLEH","R0200",12.0166666666667,2025-07-21,"2025-07",6,4,2,0,0.6667,-0.4055,0.067,2.88652123249634,0.933,-0.4886,0.6135
"DS01(AM)","Stesen LRT Ampang ~ KLCC via AKLEH","R0200",14.7,2025-08-15,"2025-08",5,3,1,1,0.6,-0.5108,0.2218,3.47567200696498,0.7782,-0.7212,0.4862
"DS01(AM)","Stesen LRT Ampang ~ KLCC via AKLEH","R0200",30,2025-09-03,"2025-09",9,6,1,2,0.6667,-0.4055,0.3515,3.4938908274282,0.6485,-0.8142,0.443
"DS01(AM)","Stesen LRT Ampang ~ KLCC via AKLEH","R0200",12.0166666666667,2025-10-03,"2025-10",4,2,1,1,0.5,-0.6931,0.3044,3.73665368449305,0.6956,-1.0244,0.359
"DS01(AM)","Stesen LRT Ampang ~ KLCC via AKLEH","R0200",12.0166666666667,2025-11-03,"2025-11",2,1,1,0,0.5,-0.6931,0.129,1.93093156985755,0.871,-0.8173,0.4416
"DS01(PM)","KLCC via AKLEH ~ Stesen LRT Ampang","R0210",4.68333333333333,2025-08-19,"2025-08",3,2,0,1,0.6667,-0.4055,1.1922,NA,0,NA,0
"DS01(PM)","KLCC via AKLEH ~ Stesen LRT Ampang","R0210",4.26666666666667,2025-09-30,"2025-09",2,1,0,1,0.5,-0.6931,1.4727,1.04135615665343,0,NA,0
"DS01(PM)","KLCC via AKLEH ~ Stesen LRT Ampang","R0210",0.416666666666667,2025-10-27,"2025-10",1,1,0,0,1,0,0,0.513783787210145,1,-0.0601,0.9417
"KJ01","Hentian Kajang ~ Bandar Kajang via Seksyen 7 Bangi","S0030",76.8,2025-07-08,"2025-07",507,411,81,15,0.8107,-0.2099,0.1502,0.759193017425417,0.8498,-0.3411,0.711
"KJ01","Hentian Kajang ~ Bandar Kajang via Seksyen 7 Bangi","S0030",77.6333333333333,2025-08-26,"2025-08",440,361,64,15,0.8205,-0.1979,0.161,0.0443517809810438,0.839,-0.3386,0.7128
"KJ01","Hentian Kajang ~ Bandar Kajang via Seksyen 7 Bangi","S0030",71.8666666666667,2025-09-04,"2025-09",107,87,17,3,0.8131,-0.2069,0.1327,0.757544011372717,0.8673,-0.3243,0.723
"AJ01","Ukay Perdana ~ Taman Melawati via Sg. Sering","S0040",65,2025-07-15,"2025-07",326,140,181,5,0.4294,-0.8453,0.527,3.33200701908285,0.473,-1.6726,0.1878
"AJ01","Ukay Perdana ~ Taman Melawati via Sg. Sering","S0040",65,2025-08-11,"2025-08",71,31,37,3,0.4366,-0.8287,0.5352,3.72925113523064,0.4648,-1.6788,0.1866
"AJ01","Ukay Perdana ~ Taman Melawati via Sg. Sering","S0040",65,2025-09-18,"2025-09",157,54,97,6,0.3439,-1.0673,0.5124,4.4366048277183,0.4876,-1.8586,0.1559
"BTG1","Hentian Banting ~ Mitsui Outlet , KLIA 2","S0060",27.5666666666667,2025-07-16,"2025-07",21,19,1,1,0.9048,-0.1001,0.0103,0.132665860006467,0.9897,-0.1629,0.8497
"BTG1","Hentian Banting ~ Mitsui Outlet , KLIA 2","S0060",52.6166666666667,2025-08-06,"2025-08",107,104,0,3,0.972,-0.0284,0.1267,0.191231514512795,0.8733,-0.1379,0.8712
"BTG1","Hentian Banting ~ Mitsui Outlet , KLIA 2","S0060",29.0666666666667,2025-09-17,"2025-09",21,19,1,1,0.9048,-0.1001,0.0591,0.0932657261091483,0.9409,-0.1749,0.8395
"MPS1","Selayang Mutiara ~ Stesen LRT Gombak","S0070",43.9666666666667,2025-07-17,"2025-07",19,14,5,0,0.7368,-0.3054,0.2305,0.0805109984151288,0.7695,-0.5227,0.5929
"MPS1","Selayang Mutiara ~ Stesen LRT Gombak","S0070",41.4166666666667,2025-08-12,"2025-08",20,14,6,0,0.7,-0.3567,0.1932,0.515472240905163,0.8068,-0.5319,0.5875
"MPS1","Selayang Mutiara ~ Stesen LRT Gombak","S0070",38.7833333333333,2025-09-03,"2025-09",27,16,11,0,0.5926,-0.5232,0.1674,5.77213768127161,0.8326,-0.6756,0.5089
"PBD1","Stesen MRT Semantan  ~ Damanlela Open CarPark","S0100",4.56666666666667,2025-07-03,"2025-07",7,2,3,2,0.2857,-1.2528,0.3618,0.162924785260481,0.6382,-1.6975,0.1831
"PBD1","Stesen MRT Semantan  ~ Damanlela Open CarPark","S0100",4.56666666666667,2025-08-27,"2025-08",10,2,7,1,0.2,-1.6094,0.3949,0.35816165432885,0.6051,-2.1279,0.1191
"PBD1","Stesen MRT Semantan  ~ Damanlela Open CarPark","S0100",4.56666666666667,2025-09-25,"2025-09",3,2,0,1,0.6667,-0.4055,0.6046,0.249868420013937,0.3954,-1.4567,0.233
"PBD1","Stesen MRT Semantan  ~ Damanlela Open CarPark","S0100",4.56666666666667,2025-10-02,"2025-10",3,1,2,0,0.3333,-1.0986,0.1557,3.44830757563918,0.8443,-1.2515,0.2861
"PBD1","Stesen MRT Semantan  ~ Damanlela Open CarPark","S0100",4.56666666666667,2025-11-05,"2025-11",4,2,1,1,0.5,-0.6931,0.1642,0.222942036469124,0.8358,-0.8458,0.4292
"AJ2A","Sri Nilam ~ Taman Cahaya","S1030",22.05,2025-07-23,"2025-07",163,153,9,1,0.9387,-0.0633,0.0146,0.113076091244202,0.9854,-0.1262,0.8814
"AJ2A","Sri Nilam ~ Taman Cahaya","S1030",22.05,2025-08-19,"2025-08",131,124,4,3,0.9466,-0.0549,0.0689,0.66496774228959,0.9311,-0.1322,0.8762
"AJ2A","Sri Nilam ~ Taman Cahaya","S1030",22.05,2025-09-11,"2025-09",200,187,11,2,0.935,-0.0672,0.0258,0.270510810833463,0.9742,-0.1316,0.8767
"AJ2B","Sri Nilam ~ AEON Big Ampang","S1040",31.75,2025-07-02,"2025-07",253,202,45,6,0.7984,-0.2251,0.0888,0.0730845928189374,0.9112,-0.3151,0.7297
"AJ2B","Sri Nilam ~ AEON Big Ampang","S1040",29.8,2025-08-29,"2025-08",158,126,29,3,0.7975,-0.2263,0.0491,0.16876615661633,0.9509,-0.2995,0.7412
"AJ2B","Sri Nilam ~ AEON Big Ampang","S1040",29.95,2025-09-09,"2025-09",146,117,25,4,0.8014,-0.2214,0.0803,0.0434037660703643,0.9197,-0.307,0.7357
"AJ03","Stesen LRT Cempaka ~ Bukit Teratai","S1050",60,2025-07-30,"2025-07",602,223,378,1,0.3704,-0.9931,0.2278,0.0350562382736259,0.7722,-1.2201,0.2952
"AJ03","Stesen LRT Cempaka ~ Bukit Teratai","S1050",60,2025-08-21,"2025-08",402,160,241,1,0.398,-0.9213,0.2188,0.0295586857752828,0.7812,-1.136,0.3211
"AJ03","Stesen LRT Cempaka ~ Bukit Teratai","S1050",60,2025-09-12,"2025-09",557,212,345,0,0.3806,-0.966,0.2064,0.32025347946761,0.7936,-1.1668,0.3114
"AJ03","Stesen LRT Cempaka ~ Bukit Teratai","S1050",60,2025-10-24,"2025-10",82,28,54,0,0.3415,-1.0745,0.1952,0.00749533188057742,0.8048,-1.2653,0.2822
"KJ02","Stesen KTM Bangi ~ Bandar Bukit Mahkota","S1060",59.2833333333333,2025-07-08,"2025-07",62,49,10,3,0.7903,-0.2353,0.6943,0.751852290204475,0.3057,-1.591,0.2037
"KJ02","Stesen KTM Bangi ~ Bandar Bukit Mahkota","S1060",59.2833333333333,2025-08-19,"2025-08",62,45,12,5,0.7258,-0.3205,0.6912,0.70344208892857,0.3088,-1.6665,0.1889
"KJ02","Stesen KTM Bangi ~ Bandar Bukit Mahkota","S1060",50.0833333333333,2025-09-03,"2025-09",64,51,12,1,0.7969,-0.2271,0.1296,0.478923422897649,0.8704,-0.3424,0.7101
"KJ03","Stesen MRT BTHO ~ Taman Tun Perak","S1070",55.8333333333333,2025-07-31,"2025-07",281,116,157,8,0.4128,-0.8848,2.4428,1.07082918076944,0,NA,0
"KJ03","Stesen MRT BTHO ~ Taman Tun Perak","S1070",55.8333333333333,2025-08-29,"2025-08",308,111,191,6,0.3604,-1.0206,2.4225,0.920863998799885,0,NA,0
"KJ03","Stesen MRT BTHO ~ Taman Tun Perak","S1070",55.8333333333333,2025-09-02,"2025-09",290,105,179,6,0.3621,-1.0159,0.4046,0.153101839745097,0.5954,-1.5436,0.2136
"AJ04","Pandan Perdana ~ Hospital Ampang","S1140",67.3333333333333,2025-07-02,"2025-07",247,224,17,6,0.9069,-0.0977,0.1298,0.262469415421341,0.8702,-0.211,0.8098
"AJ04","Pandan Perdana ~ Hospital Ampang","S1140",68,2025-08-29,"2025-08",146,132,12,2,0.9041,-0.1008,0.1022,1.1490137446855,0.8978,-0.196,0.822
"AJ04","Pandan Perdana ~ Hospital Ampang","S1140",68.5333333333333,2025-09-03,"2025-09",396,370,21,5,0.9343,-0.0679,0.0724,0.847358478395709,0.9276,-0.147,0.8633
"AJ04","Pandan Perdana ~ Hospital Ampang","S1140",26.2166666666667,2025-10-29,"2025-10",59,54,4,1,0.9153,-0.0886,0.0668,0.0314928034107265,0.9332,-0.1659,0.8471
"KJ04","Hentian Kajang ~ Bandar Baru Bangi","S1170",53.3166666666666,2025-07-29,"2025-07",123,108,12,3,0.878,-0.1301,0.0663,3.51336469244302,0.9337,-0.2079,0.8123
"KJ04","Hentian Kajang ~ Bandar Baru Bangi","S1170",52.5666666666666,2025-08-01,"2025-08",77,69,6,2,0.8961,-0.1097,0.1454,9.97856113806122,0.8546,-0.2353,0.7903
"KJ04","Hentian Kajang ~ Bandar Baru Bangi","S1170",50.85,2025-09-03,"2025-09",67,57,8,2,0.8507,-0.1616,0.3017,NA,0.6983,-0.4784,0.6198
"MPS2A","Lotus Rawang ~ Rawang Perdana","S1190",114.4,2025-07-29,"2025-07",156,87,63,6,0.5577,-0.5839,0.4763,6.3687382465387,0.5237,-1.2715,0.2804
"MPS2A","Lotus Rawang ~ Rawang Perdana","S1190",112.8,2025-08-27,"2025-08",156,89,58,9,0.5705,-0.5612,19.1115,6.56182435169338,0,NA,0
"MPS2A","Lotus Rawang ~ Rawang Perdana","S1190",95.9666666666666,2025-09-02,"2025-09",83,50,28,5,0.6024,-0.5068,0.49,8.66091681911717,0.51,-1.228,0.2929
"MPS3","Batu Arang ~ Stesen MRT Sungai Buloh","S1390",80.7,2025-07-01,"2025-07",235,162,59,14,0.6894,-0.372,0.4312,0.124674406152214,0.5688,-0.9468,0.388
"MPS3","Batu Arang ~ Stesen MRT Sungai Buloh","S1390",81.2166666666667,2025-08-18,"2025-08",219,161,47,11,0.7352,-0.3077,0.44,0.114710638440506,0.56,-0.9015,0.406
"MPS3","Batu Arang ~ Stesen MRT Sungai Buloh","S1390",64.4833333333333,2025-09-11,"2025-09",90,68,17,5,0.7556,-0.2803,0.4241,0.90798167529233,0.5759,-0.8371,0.433
"MPS4","Wangsa Permai ~ Bandar Baru Selayang","S1490",120.133333333333,2025-07-21,"2025-07",73,36,33,4,0.4932,-0.7069,0.5224,0.107366896254178,0.4776,-1.5189,0.219
"MPS4","Wangsa Permai ~ Bandar Baru Selayang","S1490",85.7333333333334,2025-08-06,"2025-08",51,26,23,2,0.5098,-0.6737,0.443,2.13193467829106,0.557,-1.2814,0.2776
"MPS4","Wangsa Permai ~ Bandar Baru Selayang","S1490",99.0833333333333,2025-09-03,"2025-09",95,42,50,3,0.4421,-0.8162,0.3904,0.162558531339057,0.6096,-1.31,0.2698
"BTG2","Hentian Banting ~ Bandar Baru Banting","S2060",34.05,2025-07-31,"2025-07",123,110,13,0,0.8943,-0.1117,0.0222,0.35297501826303,0.9778,-0.1765,0.8382
"BTG2","Hentian Banting ~ Bandar Baru Banting","S2060",35.2166666666667,2025-08-11,"2025-08",183,163,19,1,0.8907,-0.1157,0.024,4.04169856450643,0.976,-0.1807,0.8347
"BTG2","Hentian Banting ~ Bandar Baru Banting","S2060",33.45,2025-09-11,"2025-09",115,101,14,0,0.8783,-0.1298,0.0334,0.0271079860758949,0.9666,-0.1971,0.8211
"KLG3A","Taman Sri Andalas ~ Bandar Klang","S3020",28.6,2025-07-31,"2025-07",67,59,0,8,0.8806,-0.1272,1.6758,7.32957090229293,0,NA,0
"KLG3A","Taman Sri Andalas ~ Bandar Klang","S3020",28.8333333333333,2025-08-29,"2025-08",83,72,1,10,0.8675,-0.1422,12.7255,8.44886845858196,0,NA,0
"KLG3A","Taman Sri Andalas ~ Bandar Klang","S3020",33.6666666666667,2025-09-18,"2025-09",33,27,0,6,0.8182,-0.2007,23.8996,8.59820295915244,0,NA,0
"KLG3B","Bandar Putera ~ Bandar Klang via Jalan Raja Nong","S3030",36.1,2025-07-29,"2025-07",126,120,1,5,0.9524,-0.0488,0.1369,8.7721328690627,0.8631,-0.1663,0.8468
"KLG3B","Bandar Putera ~ Bandar Klang via Jalan Raja Nong","S3030",35.9833333333333,2025-08-12,"2025-08",126,121,1,4,0.9603,-0.0405,0.0972,0.101437431336714,0.9028,-0.1314,0.8769
"KLG3B","Bandar Putera ~ Bandar Klang via Jalan Raja Nong","S3030",19.75,2025-09-04,"2025-09",30,29,0,1,0.9667,-0.0339,0.1101,0.125803872489416,0.8899,-0.1324,0.876
"KLG3C","Bandar Putera ~ Bandar Klang via Jalan Kebun","S3040",57.7166666666667,2025-07-24,"2025-07",101,97,2,2,0.9604,-0.0404,0.3409,98.2911364588941,0.6591,-0.4228,0.6552
"KLG3C","Bandar Putera ~ Bandar Klang via Jalan Kebun","S3040",66.1166666666667,2025-08-25,"2025-08",100,94,4,2,0.94,-0.0619,0.4056,213.114399809589,0.5944,-0.5735,0.5635
"KLG3C","Bandar Putera ~ Bandar Klang via Jalan Kebun","S3040",51.25,2025-09-03,"2025-09",98,91,2,5,0.9286,-0.0741,0.3121,56.1064403839033,0.6879,-0.4064,0.666
"SA02","Hentian Bandar Seksyen 14 ~ Stesen KTM Batu 3","S4020",29.3333333333333,2025-07-31,"2025-07",184,163,0,21,0.8859,-0.1212,144.4898,61.4161621694591,0,NA,0
"SA02","Hentian Bandar Seksyen 14 ~ Stesen KTM Batu 3","S4020",19.6833333333333,2025-08-29,"2025-08",98,80,0,18,0.8163,-0.2029,269.6936,74.1762610057387,0,NA,0
"SA02","Hentian Bandar Seksyen 14 ~ Stesen KTM Batu 3","S4020",28.4333333333333,2025-09-18,"2025-09",223,205,0,18,0.9193,-0.0842,41.0571,38.5710626180065,0,NA,0
"SA02","Hentian Bandar Seksyen 14 ~ Stesen KTM Batu 3","S4020",2.48333333333333,2025-10-15,"2025-10",6,6,0,0,1,0,0,205.166123022595,1,-0.0601,0.9417
"SA03","KTM Sekyen 19 ~ Terminal 17 ~ Seksyen 24 ~ Seksyen 20","S4030",36.3333333333333,2025-07-25,"2025-07",160,142,18,0,0.8875,-0.1193,0.0434,0.0894369948479421,0.9566,-0.1891,0.8277
"SA03","KTM Sekyen 19 ~ Terminal 17 ~ Seksyen 24 ~ Seksyen 20","S4030",36.3333333333333,2025-08-21,"2025-08",391,347,40,4,0.8875,-0.1194,0.0724,0.0386671584533586,0.9276,-0.1995,0.8191
"SA03","KTM Sekyen 19 ~ Terminal 17 ~ Seksyen 24 ~ Seksyen 20","S4030",27.6,2025-09-29,"2025-09",37,33,4,0,0.8919,-0.1144,0.0312,0.0148512503299768,0.9688,-0.1808,0.8346
"SA03","KTM Sekyen 19 ~ Terminal 17 ~ Seksyen 24 ~ Seksyen 20","S4030",35.4166666666667,2025-10-01,"2025-10",133,121,10,2,0.9098,-0.0946,0.0404,NA,0.9596,-0.1632,0.8494
"SA04","Terminal Seksyen 17 ~ Hospital Shah Alam","S4040",56.6,2025-07-31,"2025-07",121,106,4,11,0.876,-0.1324,44.9992,20.9366174055411,0,NA,0
"SA04","Terminal Seksyen 17 ~ Hospital Shah Alam","S4040",55.7666666666667,2025-08-29,"2025-08",152,129,6,17,0.8487,-0.1641,71.674,16.2031751992421,0,NA,0
